count,State,Crop_Year,,Crop,Season,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Precipitation_val,Temperature_val,DTR,EVI,FPAR,LAI,NDMI,NDVI,VHI,Yield,Avg_Yield,Yield_Anomaly
505,Tripura,2000,,rice,kharif,243070,547520,2437.5,23862181.9,63198.2,1200.3440579095234,27.581441243489582,6.361012484,0.469394545,0.576143979,2.630267178,0.522543896,0.678561818,0.583806025,2.185,2.211375,-0.026375
506,Tripura,2001,,rice,kharif,246750,587390,2284.4,25200577.5,64155,1356.8005957584828,27.74639638264974,5.360480538,0.488887273,0.57473913,2.629565217,0.520780097,0.716316364,0.603451953,2.28,2.211375,0.068625
507,Tripura,2002,,rice,kharif,255270,602410,2579.8,24166410.9,63817.5,1134.1700323795278,27.372406005859375,6.52676782,0.466101818,0.608648649,2.845945946,0.522716118,0.679427273,0.578937834,2.255,2.211375,0.043625
508,Tripura,2003,,rice,kharif,257440,616820,2487.9,25481411.2,61785.6,1165.033224857102,27.50330098470052,6.740383853,0.498390909,0.595695652,2.757826087,0.524057164,0.720430909,0.610776916,2.31,2.211375,0.098625
509,Tripura,2004,,rice,kharif,256076,602221,2706.3,27743273.84,53775.96,1356.1451659376423,27.09301503499349,6.533956457,0.469101818,0.571217391,2.646521739,0.521609445,0.683605455,0.591108493,2.24,2.211375,0.028625
510,Tripura,2005,,rice,kharif,253067,602947,1765.9,30347794.64,53144.07,1026.3900020997971,27.746302286783855,6.125477778,0.492043636,0.561652174,2.582173913,0.520855272,0.708950909,0.596097835,2.305,2.211375,0.093625
511,Tripura,2006,,rice,kharif,250939,628200,1764.3,32047419.69,55206.58,997.3583872920523,27.79033660888672,5.857852729,0.51158,0.59426087,2.743478261,0.513703972,0.738045455,0.611635919,2.4225,2.211375,0.211125
512,Tripura,2007,,rice,kharif,252897,640424,2831.8,33736459.8,40463.52,1466.5990692041814,27.515024820963543,5.987135277,0.476907273,0.536478261,2.43826087,0.522523026,0.704309091,0.587332663,2.4375,2.211375,0.226125
513,Tripura,2008,,rice,kharif,242966,627175,1827.8,34753856.64,21866.94,1092.244099592169,27.319173177083332,6.472473468,0.487761818,0.57473913,2.593043478,0.5261717,0.698910909,0.593207199,2.525,2.211375,0.313625
514,Tripura,2009,,rice,kharif,245538,640010,2004.2,38259731.16,41741.46,1189.2769504953176,27.98228708902995,6.855810202,0.4723,0.585521739,2.629565217,0.52649005,0.692865455,0.572688878,2.5225,2.211375,0.311125
515,Tripura,2010,,rice,kharif,264558,702473,2348.3,43945729.38,63493.92,1230.9230061235528,28.13581085205078,5.715891783,0.469388,0.567086957,2.498695652,0.53259063,0.684772,0.578909797,2.5725,2.211375,0.361125
516,Tripura,2011,,rice,kharif,265999,718304,2295.609091,44560152.48,87779.67,989.0013705628613,27.731496175130207,6.60186763,0.474358182,0.574304348,2.609565217,0.530437671,0.688745455,0.572327252,2.63,2.211375,0.418625
517,Tripura,2012,,rice,kharif,254743,713222,1882.2,38415244.4,78970.33,1096.8993031593661,27.686009724934895,6.468944832,0.489029091,0.564913043,2.522173913,0.531722436,0.696796364,0.590029086,2.78,2.211375,0.568625
518,Tripura,2013,,rice,kharif,254254,711831,2043.5,36737160.46,68648.58,823.2870658015212,27.844741821289062,6.92576299,0.505909091,0.591521739,2.70173913,0.526131762,0.720261818,0.592623371,2.775,2.211375,0.563625
519,Tripura,2014,,rice,kharif,257273,746954,2015.7,38837932.08,84900.09,988.4691549856216,27.84552001953125,6.302870303,0.485569091,0.593434783,2.72826087,0.519765574,0.707667273,0.585895736,2.885,2.211375,0.673625
520,Tripura,2015,,rice,kharif,199818,575826,2334.4,31553260.38,65939.94,1124.5523571918409,27.723243713378906,6.30241907,0.472510909,0.549347826,2.488695652,0.525563221,0.685781818,0.563784388,2.895,2.211375,0.683625
521,Tripura,2016,,rice,kharif,16843,18190,2475.3,2581189.75,5895.05,1108.669859799246,27.695831298828125,5.998264308,0.493792727,0.57626087,2.645652174,0.517806613,0.698012727,0.589438256,1.05875,2.211375,-1.152625
522,Tripura,2017,,rice,kharif,15837,16787,3326.8,2493377.28,6018.06,1451.0726367384195,27.392168680826824,5.697848841,0.470172727,0.578478261,2.644782609,0.522810918,0.684647273,0.564041476,1.02625,2.211375,-1.185125
523,Tripura,2018,,rice,kharif,15382,16267,2169.1,2494960.4,5383.7,1083.273273,27.266387939453125,6.934100024,0.47282,0.574695652,2.609130435,0.521835841,0.690418182,0.571662458,1.05375,2.211375,-1.157625
524,Tripura,2019,,rice,kharif,15228,16175,2252.8,2615561.28,5634.36,1158.6781065445393,28.06010691,5.729647483,0.517441818,0.584304348,2.709565217,0.52377412,0.732172727,0.590191412,1.06875,2.211375,-1.142625
525,Tripura,2020,,rice,kharif,NA,NA,NA,NA,NA,1064.449044963966,28.49084473,5.665804629,0.490745455,0.564173913,2.58,0.529760435,0.710290909,0.586391948,NA,2.211375,NA
526,Uttar Pradesh,2000,,rice,kharif,5904128,11672250,874.4,579608245.8,1535073.28,838.5215141975129,27.65358308981393,10.20584594,0.302184678,0.371141316,0.959229237,0.525848476,0.462999489,0.430292333,1.894782609,2.164561694,-0.269779085
527,Uttar Pradesh,2001,,rice,kharif,6068496,12849116,849.9,619775496.5,1577808.96,882.2481850645584,27.72101994871183,9.980908243,0.31007477,0.370072882,0.939423547,0.525426219,0.472927477,0.443000511,2.016086957,2.164561694,-0.148474737
528,Uttar Pradesh,2002,,rice,kharif,5209137,9586935,664,493148999.8,1302284.25,647.2581249,28.19806513895515,10.34081882,0.295458223,0.370072882,0.913240206,0.546896272,0.445432176,0.402353716,1.765942029,2.164561694,-0.398619665
529,Uttar Pradesh,2003,,rice,kharif,5719933,12476923,1075.6,566158968.3,1372783.92,1030.159512717874,27.625441689527673,10.50755628,0.310797242,0.347506106,0.881216414,0.534847328,0.471564862,0.438907616,2.066285714,2.164561694,-0.09827598
530,Uttar Pradesh,2004,,rice,kharif,5934405,10749989,704,642933437.7,1246225.05,683.1587851302883,27.51333268726145,10.05639229,0.316123596,0.369638495,0.93087445,0.534037285,0.472674872,0.445126335,1.827714286,2.164561694,-0.336847408
531,Uttar Pradesh,2005,,rice,kharif,5571524,11119095,751.9,668137158.1,1170020.04,761.7396929874902,27.961608420801525,10.78969484,0.314385393,0.354723986,0.883585735,0.535100897,0.473924004,0.432446672,1.951714286,2.164561694,-0.212847408
532,Uttar Pradesh,2006,,rice,kharif,5902577,11082993,590.5,753818108.7,1298566.94,593.7726916607668,27.909723878816795,9.986500013,0.328246476,0.382955545,0.988812897,0.531844525,0.48609714,0.44534094,1.846,2.164561694,-0.318561694
533,Uttar Pradesh,2007,,rice,kharif,5690539,11731754,672.9,759117902.6,910486.24,709.3579243,27.720587577528626,10.89935785,0.31934954,0.356446019,0.905642404,0.534141416,0.475237385,0.432299802,1.962,2.164561694,-0.202561694
534,Uttar Pradesh,2008,,rice,kharif,6011761,13051365,891.6,859922293.4,541058.49,994.1549159405569,27.317919549141223,9.416115077,0.302383555,0.349208598,0.880239375,0.527034558,0.46390858,0.446963949,2.124428571,2.164561694,-0.040133123
535,Uttar Pradesh,2009,,rice,kharif,5148046,10714990,585.8,802168527.7,875167.82,664.9422824754743,28.117224773377863,10.80364697,0.320056793,0.367276502,0.939423547,0.547303107,0.472986721,0.420028821,2.00971831,2.164561694,-0.154843384
536,Uttar Pradesh,2010,,rice,kharif,5631949,11938078,742.6,935523048.4,1351667.76,796.1635077079288,28.165723028983777,9.999089895,0.310676813,0.349714216,0.880947728,0.541546021,0.46454954,0.42305885,2.052916667,2.164561694,-0.111645027
537,Uttar Pradesh,2011,,rice,kharif,5922643,13962896,777.4,992161155.4,1954472.19,909.9808606825029,27.53932341364504,9.797675247,0.328465169,0.376792868,0.974938935,0.530138147,0.492181001,0.460714855,2.294444444,2.164561694,0.12988275
538,Uttar Pradesh,2012,,rice,kharif,5837298,14353736,746.3,880264538.4,1809562.38,797.9832337357047,27.884806625715647,11.18848333,0.318088355,0.362787005,0.938593063,0.535811901,0.474277426,0.442740116,2.4092,2.164561694,0.244638306
539,Uttar Pradesh,2013,,rice,kharif,5955306,14565665,995.2,860482163.9,1607932.62,946.3873437048143,27.271372554866414,8.860748094,0.33707477,0.392156815,1.033536883,0.520398138,0.510071297,0.484034565,2.396133333,2.164561694,0.231571639
540,Uttar Pradesh,2014,,rice,kharif,5842029,13241518,616.4,881912697.8,1927869.57,554.3165041482972,28.15171196624523,10.12706835,0.324331971,0.382550073,0.99616512,0.535770308,0.477399183,0.431590434,2.240533333,2.164561694,0.075971639
541,Uttar Pradesh,2015,,rice,kharif,5837445,12434053,596.7,921790939.9,1926356.85,534.8799021,28.531151225548665,10.34083587,0.329964147,0.393903273,1.033292623,0.527298649,0.487472625,0.428925233,2.096133333,2.164561694,-0.068428361
542,Uttar Pradesh,2016,,rice,kharif,5965657,14396168,965.3,914236935.3,2087979.95,805.6425801172056,27.520509676168892,10.02080346,0.331268641,0.380136786,1.008475818,0.529463622,0.48958335,0.457513329,2.3668,2.164561694,0.202238306
543,Uttar Pradesh,2017,,rice,kharif,5897871,15441958,652.1,928560810.2,2241190.98,682.0989244299877,27.773730096016223,9.967199685,0.333923698,0.386529067,1.037005374,0.53096328,0.4934857,0.451422328,2.541333333,2.164561694,0.376771639
544,Uttar Pradesh,2018,,rice,kharif,5894983,15932429,792.8,956166242.6,2063244.05,811.9163437,27.33201261331107,10.22807572,0.31144617,0.354995115,0.910039082,0.535656352,0.464823902,0.431921962,2.6056,2.164561694,0.441038306
545,Uttar Pradesh,2019,,rice,kharif,5898690,16947998,814.5,1013158994,2182515.3,822.1517470174164,27.583119632633586,9.445781826,0.347062104,0.381734245,1.035515388,0.5385578,0.510308784,0.466817483,2.823466667,2.164561694,0.658904973
546,Uttar Pradesh,2020,,rice,kharif,NA,NA,NA,NA,NA,740.1276671551452,27.606053942032442,10.38992997,0.347116139,0.392557401,1.053810454,0.533968573,0.514378243,0.479108817,NA,2.164561694,NA
547,Uttarakhand,2000,,rice,kharif,285545,579074,1413.4,28031952.65,74241.7,1144.0895385748397,15.860543145073784,10.33774615,0.300455455,0.467887856,1.686433298,0.531624372,0.524634091,0.517038908,1.649230769,1.711172161,-0.061941392
548,Uttarakhand,2001,,rice,kharif,280816,567662,1541.3,28679738.08,73012.16,980.2248304446953,16.203908284505207,11.04390181,0.309148636,0.466782609,1.67076087,0.521251896,0.525857727,0.507445046,1.608461538,1.711172161,-0.102710623
549,Uttarakhand,2002,,rice,kharif,271219,511526,1610.3,25676302.73,67804.75,879.7742705707335,16.131296793619793,10.26882233,0.295535909,0.466054054,1.619189189,0.545709231,0.513643182,0.512449708,1.461538462,1.711172161,-0.249633699
550,Uttarakhand,2003,,rice,kharif,271671,520831,1734.3,26889995.58,65201.04,1120.2518108305003,15.932820638020834,10.59772793,0.315961818,0.451445652,1.589673913,0.537439511,0.533428636,0.516890209,1.640769231,1.711172161,-0.07040293
551,Uttarakhand,2004,,rice,kharif,281464,537876,1219.6,30493809.76,59107.44,895.0059417740753,15.424041748046875,10.29937459,0.313365,0.466782609,1.636521739,0.542534513,0.546370455,0.537212378,1.592307692,1.711172161,-0.118864469
552,Uttarakhand,2005,,rice,kharif,275459,526520,1353.3,33033043.28,57846.39,844.8375131,16.142567952473957,10.9117016,0.312589091,0.459423913,1.637717391,0.543323052,0.540010455,0.519753351,1.62,1.711172161,-0.091172161
553,Uttarakhand,2006,,rice,kharif,273662,540128,1178.9,34949374.02,60205.64,677.6926154699177,16.283018324110245,10.44048253,0.325518182,0.483554348,1.74326087,0.532163369,0.569504091,0.550239797,1.645384615,1.711172161,-0.065787546
554,Uttarakhand,2007,,rice,kharif,259805,523203,1924.3,34657987,41568.8,1019.3350973961254,16.24200439453125,10.16799267,0.322168636,0.468836957,1.692826087,0.544128074,0.555718636,0.542829312,1.709230769,1.711172161,-0.001941392
555,Uttarakhand,2008,,rice,kharif,275711,528524,1363.7,39437701.44,24813.99,880.0531064135333,15.80267333984375,9.620047536,0.29652,0.439902174,1.546304348,0.543064429,0.514662273,0.514661371,1.627692308,1.711172161,-0.083479853
556,Uttarakhand,2009,,rice,kharif,270608,551716,847.8,42166138.56,46003.36,646.6419749071615,16.213599310980904,10.94582476,0.313642273,0.482880435,1.73,0.546463227,0.541587273,0.513038955,1.613846154,1.711172161,-0.097326007
557,Uttarakhand,2010,,rice,kharif,270416,495083,1419,44918801.76,64899.84,1271.8992467247363,16.240432739257812,9.924947117,0.301825455,0.43548913,1.510869565,0.546821357,0.520104091,0.509142293,1.540769231,1.711172161,-0.17040293
558,Uttarakhand,2011,,rice,kharif,261319,544497,1564.7,43776158.88,86235.27,960.4878375197036,16.03561740451389,9.347683169,0.309313636,0.454130435,1.623804348,0.538106865,0.520395455,0.525452566,1.684615385,1.711172161,-0.026556776
559,Uttarakhand,2012,,rice,kharif,255037,561339,1309.8,38459579.6,79061.47,811.7997798946583,16.530595567491318,11.27114893,0.308392273,0.444413043,1.575217391,0.542692517,0.524116818,0.505359345,1.750769231,1.711172161,0.03959707
560,Uttarakhand,2013,,rice,kharif,246959,551758,1735.4,35683105.91,66678.93,1141.1849298137759,16.086449517144096,9.482851017,0.320906818,0.455184783,1.67076087,0.543733968,0.542894091,0.547406252,1.736153846,1.711172161,0.024981685
561,Uttarakhand,2014,,rice,kharif,247698,561856,1287.4,37392490.08,81740.34,723.8916211119956,16.459896511501736,10.05537107,0.314281818,0.489923913,1.796413043,0.539933045,0.533019545,0.520418035,1.738461538,1.711172161,0.027289377
562,Uttarakhand,2015,,rice,kharif,252163,591755,1247.6,39819059.33,83213.79,702.2808089212825,16.50844489203559,10.5610693,0.337478182,0.506869565,1.885434783,0.529990659,0.580987727,0.552595857,1.795384615,1.711172161,0.084212454
563,Uttarakhand,2016,,rice,kharif,251498,582720,1580.9,38542068.5,88024.3,913.1541353586233,15.651913113064236,9.757536416,0.326132727,0.476413043,1.738804348,0.522665115,0.554767727,0.535560599,1.779230769,1.711172161,0.068058608
564,Uttarakhand,2017,,rice,kharif,246539,620027,1475.8,38815100.16,93684.82,1007.8924422773222,15.292977227105034,9.844198343,0.317886818,0.477695652,1.756304348,0.529296213,0.540575455,0.533046528,1.909230769,1.711172161,0.198058608
565,Uttarakhand,2018,,rice,kharif,243666,574963,1373,39522625.2,85283.1,1108.8892026756787,14.92154269748264,9.930542678,0.311366818,0.448076087,1.603586957,0.54019031,0.542064545,0.540036139,1.804615385,1.711172161,0.093443224
566,Uttarakhand,2019,,rice,kharif,240411,615514,1378.9,41292993.36,88952.07,857.2123270539773,15.617787679036459,10.1576279,0.334245,0.481858696,1.813586957,0.543495462,0.570186818,0.550946713,1.933846154,1.711172161,0.222673993
567,Uttarakhand,2020,,rice,kharif,241936,669372,1313.947826,46841228.96,89516.32,824.4883387,16.236719767252605,10.31182664,0.336947273,0.500934783,1.871956522,0.541760189,0.559058182,0.536118497,2.093076923,1.711172161,0.381904762
